DEPTH,GR,DPHI,NPHI,PEF,AT10,AT30,AT60,AT90,Rh,Rv,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q,Rv_err_q,Rh_err_q
5556.57186614,32.22729524,0.11188406,0.20351568,1.66217792,14.46175791,13.03873551,12.87593328,12.70334127,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5556.82186614,32.22729524,0.11168752,0.20307906,1.66217792,14.76695346,13.33003144,13.20332972,13.05198554,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5557.07186614,32.22729524,0.11149097,0.20264245,1.66217792,14.96830768,13.70673226,13.6139704,13.48251545,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5557.32186614,32.22729524,0.11129442,0.20220583,1.66217792,15.03766723,14.00166042,13.9541498,13.85678797,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5557.57186614,32.22729524,0.11121447,0.20202411,1.66217792,15.04988491,14.19783656,14.19721701,14.13782358,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5557.82186614,32.22729524,0.11121447,0.20201718,1.66217792,15.05368269,14.36212014,14.40718814,14.38534121,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5558.07186614,32.22729524,0.11121447,0.20201025,1.66217792,15.05254831,14.52137549,14.61390093,14.63364549,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5558.32186614,32.22729524,0.11121447,0.20200333,1.66217792,15.04979138,14.66969943,14.81042493,14.87562117,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5558.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.04782374,14.80040138,14.98938862,15.10346973,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5558.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.04942724,14.9138835,15.14978838,15.31566529,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5559.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.05321985,15.00847146,15.28918522,15.50891216,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5559.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.05618516,15.08182186,15.404948,15.67972811,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5559.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.05820802,15.13739391,15.49970747,15.82999233,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5559.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06037208,15.1794276,15.57743315,15.96294625,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5560.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06342315,15.2116628,15.64188537,16.08169526,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5560.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06658269,15.23716899,15.69610925,16.18885654,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5560.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06904495,15.25704248,15.74174694,16.28606637,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5560.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.07065816,15.27081193,15.77959172,16.37435873,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5561.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.07129116,15.27876263,15.81164138,16.45552051,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5561.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.07083514,15.28039984,15.83871805,16.53465796,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5561.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06818751,15.27660237,15.85294525,16.59432149,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5561.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.0647203,15.26928543,15.86279363,16.65235687,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5562.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.06260635,15.25986369,15.87833312,16.71737874,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5562.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.05910143,15.24923114,15.89133863,16.77685378,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5562.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.05571657,15.23736931,15.89462122,16.82177216,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5562.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.0520547,15.22346783,15.9048727,16.87808565,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5563.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.04697015,15.20587557,15.91650094,16.9410292,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5563.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.04101693,15.18166876,15.89602944,16.96603333,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5563.57186614,32.22729524,0.11121447,0.20200051,1.66217792,15.03480055,15.12711728,15.85079825,16.96107926,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5563.82186614,32.22729524,0.11121447,0.20200051,1.66217792,15.03007103,15.04631241,15.78848195,16.93499638,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5564.07186614,32.22729524,0.11121447,0.20200051,1.66217792,15.02753974,14.94316145,15.69564739,16.8713904,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5564.32186614,32.22729524,0.11121447,0.20200051,1.66217792,15.02414779,14.80216522,15.5593848,16.75418513,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5564.57186614,32.22729524,0.11121447,0.20200069,1.66217792,15.01687517,14.60735881,15.36331736,16.56407108,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5564.82186614,32.22729524,0.11121447,0.20200099,1.66217792,15.00514087,14.34090279,15.08678949,16.27719341,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5565.07186614,32.22729524,0.11121447,0.20200129,1.66217792,14.99244237,13.98709065,14.71274491,15.87352363,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5565.32186614,32.22729524,0.11121447,0.20200159,1.66217792,14.9800467,13.53929656,14.23424545,15.34500715,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5565.57186614,32.22729524,0.11121447,0.20207159,1.66217792,14.96463531,13.00720911,13.66178624,14.70356506,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5565.82186614,32.22729524,0.11121447,0.20218938,1.66217792,14.94061417,12.41182298,13.01860089,13.97722816,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5566.07186614,32.22729524,0.11121447,0.20230717,1.66217792,14.8985936,11.77439279,12.32874536,13.19933867,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5566.32186614,32.22729524,0.11121447,0.20242495,1.66217792,14.82291043,11.11874335,11.61921296,12.40259546,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5566.57186614,32.22729524,0.11133664,0.2041578,1.66217792,14.74682849,10.47377812,10.92222935,11.62104599,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5566.82186614,32.22729524,0.11154259,0.2069981,1.66217792,14.37384724,9.8624414,10.26310257,10.88390533,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5567.07186614,32.22729524,0.11174853,0.20983841,1.66217792,13.64610567,9.22234114,9.57606676,10.12183442,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5567.32186614,32.22612083,0.11195447,0.21267871,1.66217792,12.6789666,8.42690122,8.72347861,9.17966307,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5567.57186614,32.21324676,0.11727675,0.22068119,1.66217792,10.85824636,7.67255982,7.91800731,8.29331085,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5567.82186614,32.20037269,0.12610734,0.2322234,1.66204242,8.88326766,7.05894675,7.26404471,7.58138822,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5568.07186614,32.18749862,0.13493793,0.24376562,1.66172557,7.38406941,6.34422312,6.50818823,6.76456023,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5568.32186614,32.13283392,0.14376852,0.25530783,1.66140871,6.2045815,5.60130312,5.72927501,5.92748502,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5568.57186614,31.6618448,0.17435122,0.27568324,1.66109185,5.27454234,4.96974925,5.07142319,5.22592936,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5568.82186614,31.19085569,0.21984947,0.30211564,1.64072286,4.54660698,4.44255285,4.52515942,4.6471646,14.92730451,14.92730451,10.0,1.0,Synthetic1,3.0,0.0,14.735325,14.735324754216393,14.735306965780005,1.28609793988592,1.286217106989249,0.3537873754725566,1.510801980195972,4.5141730674892635,1.279565014939703,-69.7589537048356,-91.42802363224716
5569.07186614,30.71986657,0.26534772,0.32854804,1.59351393,3.98182532,4.04626334,4.11622693,4.21364297,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5569.32186614,30.28364946,0.31084597,0.35498043,1.54630499,3.5468667,3.68113669,3.7405573,3.82014898,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5569.57186614,30.19383626,0.33358576,0.37915089,1.49909606,3.21374042,3.36986586,3.42091206,3.48737366,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5569.82186614,30.10402307,0.34071991,0.40177033,1.47207475,2.95932991,3.14170161,3.18717369,3.24348545,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5570.07186614,30.01420987,0.34785406,0.42438977,1.47207475,2.76428993,2.96077999,3.00208515,3.05064806,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5570.32186614,29.9325897,0.35498821,0.44700921,1.47207475,2.61151946,2.81872327,2.8566707,2.89926355,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
5570.57186614,29.9325897,0.35838151,0.45844328,1.47207475,2.50433278,2.72319643,2.75708111,2.79495433,2.36432155,4.65502509,10.0,1.0,Synthetic1,3.0,0.18299443,3.199217,4.431635349988937,2.2875475101936664,4.798894435412427,3.247191136346648,1.0,0.1859144140981135,10.0,1.0,114.8216133460196,-57.704568568518106
